  0.385000000000000     ,  6.160475711886114E-003,  6.160481792032934E-003
  0.386000000000000     ,  6.167758454948403E-003,  6.167764542283004E-003
  0.387000000000000     ,  6.174980324724768E-003,  6.174986419187069E-003
  0.388000000000000     ,  6.182141249938268E-003,  6.182147351468120E-003
  0.389000000000000     ,  6.189241159913462E-003,  6.189247268450646E-003
  0.390000000000000     ,  6.196279984577105E-003,  6.196286100061332E-003
  0.391000000000000     ,  6.203257654458841E-003,  6.203263776829752E-003
  0.392000000000000     ,  6.210174100691883E-003,  6.210180229889054E-003
  0.393000000000000     ,  6.217029255013700E-003,  6.217035390976639E-003
  0.394000000000000     ,  6.223823049766685E-003,  6.223829192434832E-003
  0.395000000000000     ,  6.230555417898829E-003,  6.230561567211558E-003
